hour,id,pv_capacity,pv_generation,load,battery_capacity,battery_level,imbalance,money_balance,trading_price,neighbourhood,bonus,penalty,p2p_exchanges,agg_exchanges,market_price,transactions
0,76,3.75,0.024376929,0.42925793001317475,15,0.0,0.0,-49.355549446008645,126.09749065298456,Santa_Rita,1.0,1.0,0,1,116.09654472905409,"[{'sender': 'Aggregator', 'receiver': 76, 'amount': 0.40488100051879883, 'price_per_kWh': 121.9013719655068, 'type': 'GRID_buy', 'hour': 0}]"
0,80,3.0,0.024111751,0.23371506707707326,15,0.0,0.0,-25.550932829044196,113.28474800772183,Santa_Rita,1.0,1.0,0,1,116.09654472905409,"[{'sender': 'Aggregator', 'receiver': 80, 'amount': 0.20960332453250885, 'price_per_kWh': 121.9013719655068, 'type': 'GRID_buy', 'hour': 0}]"
0,81,1.75,0.026704606,0.2180056035684919,0,0.0,0.0,-23.319852919611343,117.63023469505998,Santa_Rita,1.0,1.0,0,1,116.09654472905409,"[{'sender': 'Aggregator', 'receiver': 81, 'amount': 0.19130098819732666, 'price_per_kWh': 121.9013719655068, 'type': 'GRID_buy', 'hour': 0}]"
0,87,1.25,0.029631283,0.16406891726386832,15,0.0,0.0,-16.388132216242074,109.8167005978482,Santa_Rita,1.0,1.0,0,1,116.09654472905409,"[{'sender': 'Aggregator', 'receiver': 87, 'amount': 0.13443763554096222, 'price_per_kWh': 121.9013719655068, 'type': 'GRID_buy', 'hour': 0}]"
0,97,2.75,0.02431658,0.3550086949709244,0,0.0,0.0,-40.31182220531848,122.50068260730987,Santa_Rita,1.0,1.0,0,1,116.09654472905409,"[{'sender': 'Aggregator', 'receiver': 97, 'amount': 0.3306921124458313, 'price_per_kWh': 121.9013719655068, 'type': 'GRID_buy', 'hour': 0}]"
0,6,1.5,0.026435021,0.16751606632499122,10,0.0,0.0,-17.197973558007682,112.71705765549692,Centro,1.0,1.0,0,1,116.09654472905409,"[{'sender': 'Aggregator', 'receiver': 6, 'amount': 0.1410810500383377, 'price_per_kWh': 121.9013719655068, 'type': 'GRID_buy', 'hour': 0}]"
0,8,0.0,0.026538849,0.2617270266896071,0,0.0,0.0,-28.66976256403998,117.28118096901683,Centro,1.0,1.0,0,1,116.09654472905409,"[{'sender': 'Aggregator', 'receiver': 8, 'amount': 0.23518818616867065, 'price_per_kWh': 121.9013719655068, 'type': 'GRID_buy', 'hour': 0}]"
0,13,1.0,0.026310652,0.2089573047090615,0,0.0,0.0,-22.26487686586317,119.14705505391537,Centro,1.0,1.0,0,1,116.09654472905409,"[{'sender': 'Aggregator', 'receiver': 13, 'amount': 0.18264664709568024, 'price_per_kWh': 121.9013719655068, 'type': 'GRID_buy', 'hour': 0}]"
0,14,1.25,0.02665985,0.19632374808411968,10,0.0,0.0,-20.68226292630145,116.16466860924636,Centro,1.0,1.0,0,1,116.09654472905409,"[{'sender': 'Aggregator', 'receiver': 14, 'amount': 0.1696639060974121, 'price_per_kWh': 121.9013719655068, 'type': 'GRID_buy', 'hour': 0}]"
0,16,0.5,0.026538849,0.4467737279925414,10,0.0,0.0,-51.227209491521606,114.09274312850282,Centro,1.0,1.0,0,1,116.09654472905409,"[{'sender': 'Aggregator', 'receiver': 16, 'amount': 0.42023488879203796, 'price_per_kWh': 121.9013719655068, 'type': 'GRID_buy', 'hour': 0}]"
0,29,3.5,0.020769956,0.23504040395559092,15,0.0,0.0,-26.11986275621192,116.32922693130949,Centro,1.0,1.0,0,1,116.09654472905409,"[{'sender': 'Aggregator', 'receiver': 29, 'amount': 0.2142704576253891, 'price_per_kWh': 121.9013719655068, 'type': 'GRID_buy', 'hour': 0}]"
0,31,3.25,0.021297814,0.14300300688983703,10,0.0,0.0,-14.836029556753648,118.35504575705791,Centro,1.0,1.0,0,1,116.09654472905409,"[{'sender': 'Aggregator', 'receiver': 31, 'amount': 0.12170518934726715, 'price_per_kWh': 121.9013719655068, 'type': 'GRID_buy', 'hour': 0}]"
0,40,2.25,0.026142094,0.36856111211040304,10,0.0,0.0,-41.741349334691655,118.8344588888405,Centro,1.0,1.0,0,1,116.09654472905409,"[{'sender': 'Aggregator', 'receiver': 40, 'amount': 0.3424190282821655, 'price_per_kWh': 121.9013719655068, 'type': 'GRID_buy', 'hour': 0}]"
0,41,2.5,0.0261327,0.28302979346006085,10,0.0,0.0,-31.316107952358106,105.91051761420445,Centro,1.0,1.0,0,1,116.09654472905409,"[{'sender': 'Aggregator', 'receiver': 41, 'amount': 0.25689709186553955, 'price_per_kWh': 121.9013719655068, 'type': 'GRID_buy', 'hour': 0}]"
0,71,3.0,0.02157769,0.29312302522759376,15,0.0,0.0,-33.10175078309516,105.00412629865416,Centro,1.0,1.0,0,1,116.09654472905409,"[{'sender': 'Aggregator', 'receiver': 71, 'amount': 0.2715453505516052, 'price_per_kWh': 121.9013719655068, 'type': 'GRID_buy', 'hour': 0}]"
0,73,2.25,0.026142094,0.15215843718883937,15,0.0,0.0,-15.361565784470818,108.4371805602059,Centro,1.0,1.0,0,1,116.09654472905409,"[{'sender': 'Aggregator', 'receiver': 73, 'amount': 0.12601634860038757, 'price_per_kWh': 121.9013719655068, 'type': 'GRID_buy', 'hour': 0}]"
0,77,3.25,0.021297814,0.34820108464440497,10,0.0,0.0,-39.84995877038629,116.24945347323319,Centro,1.0,1.0,0,1,116.09654472905409,"[{'sender': 'Aggregator', 'receiver': 77, 'amount': 0.3269032835960388, 'price_per_kWh': 121.9013719655068, 'type': 'GRID_buy', 'hour': 0}]"
0,82,1.25,0.02665985,0.18294103853689933,10,0.0,0.0,-19.050891245492643,113.12758985400518,Centro,1.0,1.0,0,1,116.09654472905409,"[{'sender': 'Aggregator', 'receiver': 82, 'amount': 0.15628118813037872, 'price_per_kWh': 121.9013719655068, 'type': 'GRID_buy', 'hour': 0}]"
0,88,3.75,0.021762347,0.3372710665775572,15,0.0,0.0,-38.46094623235411,110.61475430242696,Centro,1.0,1.0,0,1,116.09654472905409,"[{'sender': 'Aggregator', 'receiver': 88, 'amount': 0.31550872325897217, 'price_per_kWh': 121.9013719655068, 'type': 'GRID_buy', 'hour': 0}]"
0,89,3.75,0.021762347,0.2493521570210762,15,0.0,0.0,-27.74351079810475,111.05778401476849,Centro,1.0,1.0,0,1,116.09654472905409,"[{'sender': 'Aggregator', 'receiver': 89, 'amount': 0.22758981585502625, 'price_per_kWh': 121.9013719655068, 'type': 'GRID_buy', 'hour': 0}]"
0,90,4.25,0.024511343,0.4173852931085119,15,0.0,0.0,-47.89187264315938,110.09907404394883,Centro,1.0,1.0,0,1,116.09654472905409,"[{'sender': 'Aggregator', 'receiver': 90, 'amount': 0.39287394285202026, 'price_per_kWh': 121.9013719655068, 'type': 'GRID_buy', 'hour': 0}]"
0,92,0.25,0.026538849,0.2891850440421612,15,0.0,0.0,-32.01693191096727,117.55884733600136,Centro,1.0,1.0,0,1,116.09654472905409,"[{'sender': 'Aggregator', 'receiver': 92, 'amount': 0.2626461982727051, 'price_per_kWh': 121.9013719655068, 'type': 'GRID_buy', 'hour': 0}]"
0,0,0.5,0.027982473,0.32860861648758716,10,0.0,0.0,-36.6467375630487,117.42689812215829,San_Donato,1.0,1.0,0,1,116.09654472905409,"[{'sender': 'Aggregator', 'receiver': 0, 'amount': 0.30062612891197205, 'price_per_kWh': 121.9013719655068, 'type': 'GRID_buy', 'hour': 0}]"
0,11,3.0,0.021743258,0.43000457879960136,0,0.0,0.0,-49.767612484769536,107.41525952098245,San_Donato,1.0,1.0,0,1,116.09654472905409,"[{'sender': 'Aggregator', 'receiver': 11, 'amount': 0.4082612991333008, 'price_per_kWh': 121.9013719655068, 'type': 'GRID_buy', 'hour': 0}]"
0,24,0.5,0.027794959,0.21409231937138404,15,0.0,0.0,-22.709903421888455,116.32349320317435,San_Donato,1.0,1.0,0,1,116.09654472905409,"[{'sender': 'Aggregator', 'receiver': 24, 'amount': 0.18629735708236694, 'price_per_kWh': 121.9013719655068, 'type': 'GRID_buy', 'hour': 0}]"
0,28,0.25,0.027982473,0.15977210057609628,15,0.0,0.0,-16.06533606065329,119.70235460321655,San_Donato,1.0,1.0,0,1,116.09654472905409,"[{'sender': 'Aggregator', 'receiver': 28, 'amount': 0.13178962469100952, 'price_per_kWh': 121.9013719655068, 'type': 'GRID_buy', 'hour': 0}]"
0,30,2.75,0.021822942,0.16517950174901677,15,0.0,0.0,-17.47536154670522,108.37678923718401,San_Donato,1.0,1.0,0,1,116.09654472905409,"[{'sender': 'Aggregator', 'receiver': 30, 'amount': 0.1433565616607666, 'price_per_kWh': 121.9013719655068, 'type': 'GRID_buy', 'hour': 0}]"
0,36,4.25,0.026192445,0.30409023291970155,0,0.0,0.0,-33.87612005977348,106.74483340583072,San_Donato,1.0,1.0,0,1,116.09654472905409,"[{'sender': 'Aggregator', 'receiver': 36, 'amount': 0.27789777517318726, 'price_per_kWh': 121.9013719655068, 'type': 'GRID_buy', 'hour': 0}]"
0,37,3.5,0.020935528,0.35435157114598037,10,0.0,0.0,-40.64387328571368,107.46618355172166,San_Donato,1.0,1.0,0,1,116.09654472905409,"[{'sender': 'Aggregator', 'receiver': 37, 'amount': 0.33341604471206665, 'price_per_kWh': 121.9013719655068, 'type': 'GRID_buy', 'hour': 0}]"
0,42,3.75,0.023065588,0.17860591730075848,0,0.0,0.0,-18.960579890924325,110.41949496911852,San_Donato,1.0,1.0,0,1,116.09654472905409,"[{'sender': 'Aggregator', 'receiver': 42, 'amount': 0.155540332198143, 'price_per_kWh': 121.9013719655068, 'type': 'GRID_buy', 'hour': 0}]"
0,43,3.75,0.023065588,0.4545702080581933,15,0.0,0.0,-52.601003627192995,116.44660490149104,San_Donato,1.0,1.0,0,1,116.09654472905409,"[{'sender': 'Aggregator', 'receiver': 43, 'amount': 0.43150460720062256, 'price_per_kWh': 121.9013719655068, 'type': 'GRID_buy', 'hour': 0}]"
0,48,2.0,0.026985005,0.1622980087467094,15,0.0,0.0,-16.494840863494897,106.51134530841794,San_Donato,1.0,1.0,0,1,116.09654472905409,"[{'sender': 'Aggregator', 'receiver': 48, 'amount': 0.1353130042552948, 'price_per_kWh': 121.9013719655068, 'type': 'GRID_buy', 'hour': 0}]"
0,62,3.25,0.02173931,0.17644607111737012,10,0.0,0.0,-18.858966447613014,114.00591408363502,San_Donato,1.0,1.0,0,1,116.09654472905409,"[{'sender': 'Aggregator', 'receiver': 62, 'amount': 0.15470676124095917, 'price_per_kWh': 121.9013719655068, 'type': 'GRID_buy', 'hour': 0}]"
0,70,3.0,0.022362923,0.25888846961319,0,0.0,0.0,-28.832790925448457,108.73729720728166,San_Donato,1.0,1.0,0,1,116.09654472905409,"[{'sender': 'Aggregator', 'receiver': 70, 'amount': 0.23652556538581848, 'price_per_kWh': 121.9013719655068, 'type': 'GRID_buy', 'hour': 0}]"
0,83,4.75,0.025513256,0.42959475538754155,15,0.0,0.0,-49.25808845767427,127.6704096987686,San_Donato,1.0,1.0,0,1,116.09654472905409,"[{'sender': 'Aggregator', 'receiver': 83, 'amount': 0.4040814936161041, 'price_per_kWh': 121.9013719655068, 'type': 'GRID_buy', 'hour': 0}]"
0,86,1.25,0.028358586,0.1917183161193003,10,0.0,0.0,-19.913775385937793,123.79001340964943,San_Donato,1.0,1.0,0,1,116.09654472905409,"[{'sender': 'Aggregator', 'receiver': 86, 'amount': 0.16335973143577576, 'price_per_kWh': 121.9013719655068, 'type': 'GRID_buy', 'hour': 0}]"
0,91,1.75,0.025187265,0.1557501577425552,10,0.0,0.0,-15.915795003795878,118.11052759277901,San_Donato,1.0,1.0,0,1,116.09654472905409,"[{'sender': 'Aggregator', 'receiver': 91, 'amount': 0.130562886595726, 'price_per_kWh': 121.9013719655068, 'type': 'GRID_buy', 'hour': 0}]"
0,95,1.0,0.027254999,0.2970254403782027,0,0.0,0.0,-32.885387171016205,105.48779120577406,San_Donato,1.0,1.0,0,1,116.09654472905409,"[{'sender': 'Aggregator', 'receiver': 95, 'amount': 0.26977044343948364, 'price_per_kWh': 121.9013719655068, 'type': 'GRID_buy', 'hour': 0}]"
0,98,0.0,0.025892986,0.4133863289965704,0,0.0,0.0,-47.23597003694723,117.72304050477953,San_Donato,1.0,1.0,0,1,116.09654472905409,"[{'sender': 'Aggregator', 'receiver': 98, 'amount': 0.3874933421611786, 'price_per_kWh': 121.9013719655068, 'type': 'GRID_buy', 'hour': 0}]"
0,99,2.75,0.022960614,0.19663552980301585,15,0.0,0.0,-21.17120995865538,122.08537964853308,San_Donato,1.0,1.0,0,1,116.09654472905409,"[{'sender': 'Aggregator', 'receiver': 99, 'amount': 0.17367491126060486, 'price_per_kWh': 121.9013719655068, 'type': 'GRID_buy', 'hour': 0}]"
